village,adjmatrix_key,pid,hhid,resp_id,resp_gend,resp_status,age,religion,caste,subcaste,mothertongue,speakother,kannada,tamil,telugu,hindi,urdu,english,otherlang,educ,villagenative,native_name,native_type,native_taluk,native_district,res_time_yrs,res_time_mths,movereason,movecontact,movecontact_res,movecontact_hhid,movecontact_pid,movecontact_name,workflag,work_freq,work_freq_type,occupation,privategovt,work_outside,work_outside_freq,shgparticipate,shg_no,savings,savings_no,electioncard,rationcard,rationcard_colour
46,483,4610301,46103,1,1,Head of Household,47,ISLAM,OBC,PATHAN,URDU,Yes,Yes,Yes,Yes,Yes,No,No,,S.S.L.C.,Yes,,,,,,,,,,,,,Yes,1.0,DAYS PER WEEK,TAILORING,PRIVATE BUSINESS,No,,No,,No,,Yes,Yes,YELLOW
46,484,4610302,46103,2,2,Spouse of Head of Household,38,ISLAM,OBC,PATHAN,URDU,Yes,No,Yes,No,No,No,No,,7TH STANDARD,No,data has been removed for publication,CITY,,CHENNAI,14.0,0.0,MARRIAGE,,,,,,No,,,,,,,Yes,1.0,Yes,1.0,Yes,Yes,YELLOW
46,508,4610901,46109,1,1,Head of Household,45,ISLAM,OBC,PATHAN,URDU,Yes,Yes,No,Yes,Yes,No,No,,7TH STANDARD,Yes,,,,,,,,,,,,,Yes,6.0,DAYS PER WEEK,LORRY DRIVER,LORRY OWNER,Yes,0.0,No,,Yes,1.0,Yes,Yes,APL
46,509,4610902,46109,2,2,Spouse of Head of Household,40,ISLAM,OBC,PATHAN,URDU,Yes,No,No,Yes,No,No,No,,4TH STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,KOLAR,20.0,0.0,MARRIAGE,,,,,,No,,,,,,,Yes,1.0,Yes,1.0,Yes,Yes,APL
46,513,4611001,46110,1,1,Head of Household,35,ISLAM,OBC,KHAN,URDU,Yes,Yes,No,Yes,Yes,No,No,,8TH STANDARD,Yes,,,,,,,,,,,,,Yes,6.0,DAYS PER WEEK,LORRY DRIVER,LORRY OWNER,Yes,15.0,No,,Yes,1.0,Yes,Yes,YELLOW
46,514,4611002,46110,2,2,Spouse of Head of Household,30,ISLAM,OBC,PATHAN,URDU,No,No,No,No,No,No,No,,8TH STANDARD,Yes,,,,,,,,,,,,,No,,,,,,,No,,No,,Yes,Yes,APL
46,522,4611201,46112,1,1,Head of Household,43,ISLAM,OBC,KHAN,URDU,Yes,Yes,No,Yes,No,No,No,,NONE,Yes,,,,,,,,,,,,,Yes,6.0,DAYS PER WEEK,LORRY LABOUR,LORRY OWNER,Yes,0.0,No,,No,,Yes,Yes,AKSHAYA
46,523,4611202,46112,2,2,Spouse of Head of Household,32,ISLAM,OBC,KHAN,URDU,Yes,Yes,No,Yes,No,No,No,,5TH STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,KOLAR,10.0,0.0,MARRIAGE,,,,,,Yes,6.0,DAYS PER WEEK,URDU PRIMARY SCHOOL COOKARY WORK,GOVERNMENT,No,,Yes,1.0,Yes,1.0,Yes,Yes,YELLOW
46,527,4611301,46113,1,1,Head of Household,55,ISLAM,OBC,PATHAN,URDU,Yes,Yes,Yes,Yes,Yes,No,No,,S.S.L.C.,No,data has been removed for publication,VILLAGE,data has been removed for publication,KOLAR,35.0,0.0,WORK,Yes,Yes,46157.0,1.0,data has been removed for publication,Yes,7.0,HOURS PER DAY,CYCLE WORKSHOP,PRIVATE BUSINESS,No,,No,,No,,Yes,Yes,YELLOW
46,528,4611302,46113,2,2,Spouse of Head of Household,40,ISLAM,OBC,KHAN,URDU,Yes,Yes,No,Yes,Yes,No,No,,5TH STANDARD,Yes,,,,,,,,,,,,,No,,,,,,,Yes,1.0,Yes,1.0,Yes,Yes,YELLOW
46,529,4611303,46113,3,1,Other,28,ISLAM,OBC,KHAN,URDU,Yes,Yes,No,Yes,Yes,No,No,,S.S.L.C.,Yes,,,,,,,,,,,,,Yes,3.0,DAYS PER WEEK,LORRY DRIVER,OWNER,Yes,10.0,No,,No,,Yes,Yes,ANTHYODAYA
46,531,4611305,46113,5,2,Other,18,ISLAM,OBC,PATHAN,URDU,Yes,Yes,No,No,No,No,No,,8TH STANDARD,Yes,,,,,,,,,,,,,No,,,,,,,No,,No,,Yes,Yes,YELLOW
46,537,4611501,46115,1,1,Head of Household,46,HINDUISM,OBC,REDDY,TELUGU,Yes,Yes,No,Yes,Yes,Yes,No,,8TH STANDARD,Yes,,,,,,,,,,,,,Yes,6.0,DAYS PER WEEK,AGRICULTURIST,OWN,No,,No,,Yes,1.0,Yes,Yes,-999
46,538,4611502,46115,2,2,Spouse of Head of Household,35,HINDUISM,OBC,REDDY,TELUGU,Yes,Yes,No,No,No,No,No,,2ND STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE RURAL,13.0,0.0,MARRIAGE,,,,,,No,,,,,,,No,,No,,Yes,Yes,APL
46,541,4611601,46116,1,2,Head of Household,70,HINDUISM,OBC,REDDY,TELUGU,Yes,Yes,No,No,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE RURAL,48.0,0.0,MARRIAGE,,,,,,No,,,,,,,No,,No,,Yes,Yes,APL
46,542,4611602,46116,2,2,Other,18,HINDUISM,OBC,REDDY,TELUGU,Yes,No,No,Yes,No,No,No,,UNCOMPLETED DEGREE,Yes,,,,,,,,,,,,,No,,,,,,,No,,Yes,2.0,No,No,
46,543,4611701,46117,1,1,Head of Household,70,HINDUISM,OBC,REDDY,KANNADA,Yes,No,No,Yes,No,No,No,,NONE,Yes,,,,,,,,,,,,,No,,,,,,,No,,No,,No,No,
46,546,4611801,46118,1,1,Head of Household,50,HINDUISM,OBC,REDDY,TELUGU,Yes,Yes,Yes,No,Yes,Yes,No,,5TH STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE RURAL,40.0,0.0,MARRIAGE,,,,,,Yes,8.0,HOURS PER DAY,PETTY SHOP KEEPING,PRIVATE BUSINESS,No,,No,,Yes,1.0,Yes,Yes,YELLOW
46,551,4611806,46118,6,1,Other,40,HINDUISM,OBC,REDDY,TELUGU,Yes,Yes,No,No,No,No,No,,NONE,No,data has been removed for publication,CITY,,BANGALORE URBAN,10.0,0.0,MARRIAGE,,,,,,Yes,4.0,DAYS PER WEEK,AUTO DRIVER,OWN,Yes,0.0,No,,Yes,1.0,Yes,Yes,GREEN
46,552,4611807,46118,7,2,Other,36,HINDUISM,OBC,REDDY,TELUGU,Yes,Yes,No,No,Yes,No,No,,7TH STANDARD,Yes,,,,,,,,,,,,,Yes,4.0,HOURS PER DAY,SERICULTURE,PRIVATE BUSINESS,No,,No,,No,,Yes,Yes,GREEN
46,567,4612101,46121,1,1,Head of Household,95,ISLAM,OBC,KHAN,URDU,Yes,Yes,No,Yes,No,No,No,,7TH STANDARD,Yes,,,,,,,,,,,,,No,,,,,,,No,,No,,Yes,Yes,YELLOW
46,568,4612102,46121,2,1,Other,39,ISLAM,OBC,KHAN,URDU,Yes,Yes,No,Yes,No,No,No,,8TH STANDARD,Yes,,,,,,,,,,,,,Yes,6.0,DAYS PER WEEK,LORRY DRIVER,PRIVATE BUSINESS,Yes,0.0,No,,Yes,1.0,Yes,Yes,YELLOW
46,569,4612103,46121,3,2,Other,33,ISLAM,OBC,KHAN,URDU,No,No,No,No,No,No,No,,8TH STANDARD,No,data has been removed for publication,CITY,,BANGALORE URBAN,14.0,0.0,MARRIAGE,,,,,,No,,,,,,,No,,Yes,1.0,Yes,Yes,YELLOW
46,581,4612301,46123,1,1,Head of Household,22,ISLAM,OBC,KHAN,URDU,Yes,Yes,Yes,Yes,No,No,No,,NONE,Yes,,,,,,,,,,,,,Yes,6.0,DAYS PER WEEK,MASON LABOUR,CONTRACTOR,No,,No,,No,,No,No,
46,582,4612302,46123,2,2,Spouse of Head of Household,18,ISLAM,OBC,PATHAN,URDU,Yes,Yes,No,Yes,No,No,No,,S.S.L.C.,Yes,,,,,,,,,,,,,Yes,6.0,DAYS PER WEEK,MASON LABOUR,CONTRACTOR,No,,Yes,1.0,Yes,1.0,No,No,
46,583,4612401,46124,1,1,Head of Household,35,ISLAM,OBC,PATHAN,URDU,Yes,Yes,Yes,Yes,Yes,No,No,,S.S.L.C.,Yes,,,,,,,,,,,,,Yes,5.0,DAYS PER WEEK,LORRY OWNER,PRIVATE BUSINESS,No,,No,,No,,Yes,Yes,BLUE
46,584,4612402,46124,2,2,Spouse of Head of Household,30,ISLAM,OBC,PATHAN,URDU,Yes,No,No,Yes,No,No,No,,8TH STANDARD,No,data has been removed for publication,TOWN,data has been removed for publication,KRISHNAGIRI,10.0,0.0,MARRIAGE,,,,,,No,,,,,,,No,,No,,Yes,Yes,YELLOW
46,594,4612601,46126,1,1,Head of Household,44,ISLAM,OBC,KHAN,URDU,Yes,Yes,Yes,Yes,No,No,Yes,,OTHER DIPLOMA,Yes,,,,,,,,,,,,,Yes,7.0,DAYS PER WEEK,LABOUR,PRIVATE BUSINESS,Yes,5.0,No,,Yes,5.0,Yes,Yes,APL
46,595,4612602,46126,2,2,Spouse of Head of Household,35,ISLAM,OBC,-999,URDU,Yes,Yes,No,No,No,No,No,,7TH STANDARD,Yes,,,,,,,,,,,,,No,,,,,,,No,,No,,Yes,Yes,BLUE
46,604,4612801,46128,1,1,Head of Household,65,ISLAM,OBC,BAIG,URDU,Yes,Yes,No,Yes,No,No,No,,6TH STANDARD,Yes,,,,,,,,,,,,,No,,,,,,,No,,No,,Yes,Yes,YELLOW
46,605,4612802,46128,2,2,Spouse of Head of Household,55,ISLAM,OBC,BAIG,URDU,Yes,No,No,Yes,No,No,No,,4TH STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE RURAL,40.0,0.0,MARRIAGE,,,,,,No,,,,,,,No,,No,,Yes,Yes,YELLOW
46,606,4612803,46128,3,1,Other,35,ISLAM,OBC,BAIG,URDU,Yes,Yes,No,Yes,No,No,No,,8TH STANDARD,Yes,,,,,,,,,,,,,Yes,7.0,DAYS PER WEEK,LORRY DRIVER,LORRY OWNER,Yes,9.0,No,,No,,Yes,Yes,YELLOW
46,607,4612804,46128,4,2,Spouse of Head of Household,30,ISLAM,OBC,BAIG,URDU,Yes,Yes,No,No,No,No,No,,7TH STANDARD,No,data has been removed for publication,CITY,,BANGALORE,14.0,0.0,MARRIAGE,,,,,,No,,,,,,,No,,No,,Yes,Yes,YELLOW
46,612,4612901,46129,1,1,Head of Household,30,HINDUISM,OBC,ACHARI,KANNADA,Yes,No,Yes,Yes,No,No,No,,S.S.L.C.,No,data has been removed for publication,VILLAGE,data has been removed for publication,KRISHNAGIRI,5.0,0.0,WORK,No,,,,,Yes,7.0,DAYS PER WEEK,TAILOR,PRIVATE BUSINESS,No,,No,,No,,Yes,Yes,YELLOW
46,613,4612902,46129,2,2,Spouse of Head of Household,28,HINDUISM,OBC,ACHARI,TELUGU,Yes,Yes,No,No,No,Yes,No,,NONE,Yes,,,,,,,,,,,,,No,,,,,,,Yes,1.0,Yes,1.0,Yes,Yes,YELLOW
46,622,4613101,46131,1,1,Head of Household,38,HINDUISM,SCHEDULED CASTE,ADI KARNATAKA,KANNADA,Yes,No,No,Yes,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,KOLAR,5.0,0.0,WORK,No,,,,,Yes,7.0,DAYS PER WEEK,LORRY DRIVER,LORRY OWNER,Yes,9.0,No,,No,,No,Yes,YELLOW
46,623,4613102,46131,2,2,Spouse of Head of Household,33,HINDUISM,SCHEDULED CASTE,ADI KARNATAKA,KANNADA,No,No,No,No,No,No,No,,7TH STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,KOLAR,5.0,0.0,WORK,No,,,,,Yes,6.0,DAYS PER WEEK,MASON LABOUR,CONTRACTOR,Yes,0.0,Yes,1.0,Yes,1.0,No,Yes,YELLOW
46,626,4613201,46132,1,1,Head of Household,31,HINDUISM,SCHEDULED CASTE,ADI KARNATAKA,KANNADA,Yes,No,Yes,Yes,No,No,No,,S.S.L.C.,No,data has been removed for publication,VILLAGE,data has been removed for publication,KOLAR,0.0,5.0,WORK,Yes,Yes,46131.0,1.0,data has been removed for publication,Yes,6.0,DAYS PER WEEK,TRACTOR DRIVER,OWNER,No,,No,,Yes,1.0,No,No,
46,627,4613202,46132,2,2,Spouse of Head of Household,25,HINDUISM,SCHEDULED CASTE,ADI KARNATAKA,KANNADA,Yes,No,No,Yes,No,No,No,,6TH STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,KOLAR,0.0,6.0,MARRIAGE,,,,,,Yes,6.0,HOURS PER DAY,MASON WORK,CONTRACTOR,Yes,0.0,No,,No,,No,No,
46,634,4613501,46135,1,1,Head of Household,29,HINDUISM,OBC,REDDY,TELUGU,Yes,Yes,No,No,Yes,No,Yes,,UNCOMPLETED DEGREE,Yes,,,,,,,,,,,,,Yes,7.0,DAYS PER WEEK,DEST OF PUBLICATION,PRIVATE BUSINESS,Yes,0.0,No,,Yes,1.0,Yes,Yes,APL
46,635,4613502,46135,2,2,Spouse of Head of Household,25,HINDUISM,OBC,REDDY,TELUGU,Yes,Yes,No,No,No,No,No,,S.S.L.C.,Yes,,,,,,,,,,,,,No,,,,,,,No,,Yes,1.0,No,No,
46,639,4613601,46136,1,1,Head of Household,51,ISLAM,OBC,PATHAN,URDU,Yes,Yes,Yes,Yes,Yes,No,No,,4TH STANDARD,Yes,,,,,,,,,,,,,Yes,4.0,HOURS PER DAY,AUTO DRIVER,OWN,Yes,0.0,No,,No,,Yes,Yes,YELLOW
46,640,4613602,46136,2,2,Spouse of Head of Household,48,ISLAM,OBC,PATHAN,URDU,Yes,Yes,Yes,Yes,No,No,No,,4TH STANDARD,No,data has been removed for publication,TOWN,data has been removed for publication,KOLAR,33.0,,WORK,Yes,Yes,46154.0,1.0,data has been removed for publication,No,,,,,,,No,,No,,Yes,Yes,YELLOW
46,641,4613603,46136,3,2,Other,29,ISLAM,OBC,PATHAN,URDU,Yes,Yes,No,No,Yes,No,No,,9TH STANDARD,Yes,,,,,,,,,,,,,No,,,,,,,No,,No,,Yes,Yes,YELLOW
46,679,4614401,46144,1,1,Head of Household,60,HINDUISM,SCHEDULED CASTE,ADI KARNATAKA,TELUGU,Yes,Yes,No,No,No,Yes,No,,5TH STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,DENKANIKOTE,25.0,0.0,WORK,No,,,,,No,,,,,,,No,,No,,Yes,Yes,YELLOW
46,680,4614402,46144,2,2,Spouse of Head of Household,55,HINDUISM,SCHEDULED CASTE,ADI KARNATAKA,TELUGU,Yes,Yes,No,No,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,DENKANIKOTE,20.0,0.0,WORK,No,,,,,No,,,,,,,No,,No,,Yes,Yes,YELLOW
46,681,4614403,46144,3,1,Other,25,HINDUISM,SCHEDULED CASTE,ADI KARNATAKA,TELUGU,Yes,Yes,No,No,No,Yes,No,,6TH STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,DENKANIKOTE,20.0,0.0,WORK,No,,,,,Yes,5.0,DAYS PER WEEK,BUILDING MESTHRI,PRIVATE BUSINESS,Yes,0.0,No,,Yes,1.0,No,Yes,YELLOW
46,685,4614501,46145,1,1,Head of Household,32,HINDUISM,OBC,BALAJIGA,KANNADA,Yes,No,Yes,Yes,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,KRISHNAGIRI,30.0,0.0,WORK,No,,,,,Yes,6.0,DAYS PER WEEK,LORRY DAILY WAGE,LORRY OWNER,Yes,0.0,No,,Yes,1.0,Yes,Yes,YELLOW
46,686,4614502,46145,2,2,Spouse of Head of Household,25,HINDUISM,OBC,BALAJIGA,TELUGU,Yes,Yes,Yes,No,No,No,No,,6TH STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,CHIKKABALLAPURA,13.0,0.0,MARRIAGE,,,,,,No,,,,,,,No,,No,,Yes,Yes,YELLOW
46,695,4614701,46147,1,1,Head of Household,60,ISLAM,OBC,KHAN,URDU,Yes,Yes,Yes,Yes,Yes,No,No,,NONE,Yes,,,,,,,,,,,,,Yes,8.0,HOURS PER DAY,PETTY SHOP OWNER,PRIVATE BUSINESS,No,,No,,No,,Yes,Yes,YELLOW
46,701,4614802,46148,2,2,Other,32,ISLAM,OBC,KHAN,URDU,Yes,No,No,Yes,No,No,No,,7TH STANDARD,No,data has been removed for publication,CITY,,BANGALORE URBAN,14.0,0.0,MARRIAGE,,,,,,No,,,,,,,Yes,1.0,Yes,1.0,No,Yes,YELLOW
46,704,4614901,46149,1,1,Head of Household,35,HINDUISM,SCHEDULED CASTE,ADI KARNATAKA,TAMIL,Yes,Yes,No,Yes,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,KOLAR,14.0,0.0,WORK,No,,,,,Yes,6.0,DAYS PER WEEK,TILES FACTORY DAILY WAGE,OWNER,Yes,0.0,No,,Yes,1.0,Yes,Yes,YELLOW
46,705,4614902,46149,2,2,Spouse of Head of Household,30,HINDUISM,SCHEDULED CASTE,ADI KARNATAKA,TAMIL,Yes,Yes,No,Yes,No,No,No,,2ND STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,KRISHNAGIRI,9.0,0.0,MARRIAGE,,,,,,No,,,,,,,No,,No,,Yes,Yes,YELLOW
46,718,4615101,46151,1,1,Head of Household,30,HINDUISM,SCHEDULED CASTE,ADI KARNATAKA,KANNADA,Yes,No,Yes,Yes,Yes,No,No,,S.S.L.C.,Yes,,,,,,,,,,,,,Yes,6.0,DAYS PER WEEK,WOOD WORKER,CONTRACTOR,Yes,0.0,No,,No,,Yes,Yes,YELLOW
46,719,4615102,46151,2,2,Spouse of Head of Household,25,HINDUISM,SCHEDULED CASTE,ADI KARNATAKA,KANNADA,Yes,No,No,Yes,No,Yes,No,,3RD STANDARD,Yes,,,,,,,,,,,,,Yes,4.0,DAYS PER WEEK,MASON LABOUR,BUILDING CONTRACTOR,No,,Yes,1.0,Yes,1.0,Yes,Yes,YELLOW
46,726,4615301,46153,1,1,Head of Household,42,ISLAM,OBC,PATHAN,URDU,Yes,Yes,Yes,Yes,Yes,No,No,,8TH STANDARD,Yes,,,,,,,,,,,,,Yes,6.0,DAYS PER WEEK,WOOD CUT WORK WAGE,OWNER,Yes,0.0,No,,No,,Yes,Yes,YELLOW
46,727,4615302,46153,2,2,Spouse of Head of Household,34,ISLAM,OBC,PATHAN,URDU,Yes,No,No,No,Yes,No,No,,3RD STANDARD,No,data has been removed for publication,CITY,,BANGALORE EAST,19.0,0.0,MARRIAGE,,,,,,No,,,,,,,Yes,1.0,Yes,1.0,Yes,Yes,AKSHAYA
46,733,4615401,46154,1,1,Head of Household,46,ISLAM,OBC,PATHAN,URDU,Yes,Yes,No,Yes,Yes,No,No,,3RD STANDARD,Yes,,,,,,,,,,,,,Yes,6.0,DAYS PER WEEK,BRICKS WORK WAGE,OWNER,Yes,0.0,No,,No,,Yes,Yes,YELLOW
46,734,4615402,46154,2,2,Spouse of Head of Household,35,ISLAM,OBC,PATHAN,URDU,Yes,Yes,No,Yes,No,No,No,,3RD STANDARD,No,data has been removed for publication,TOWN,data has been removed for publication,BANGALORE,16.0,0.0,MARRIAGE,,,,,,No,,,,,,,No,,No,,Yes,Yes,YELLOW
46,737,4615501,46155,1,1,Head of Household,59,ISLAM,OBC,KHAN,URDU,Yes,Yes,No,Yes,No,No,No,,4TH STANDARD,Yes,,,,,,,,,,,,,Yes,6.0,DAYS PER WEEK,TEA STALL BUSINESS,PRIVATE BUSINESS,No,,No,,Yes,1.0,Yes,Yes,GREEN
46,738,4615502,46155,2,2,Spouse of Head of Household,45,ISLAM,OBC,KHAN,URDU,Yes,No,No,Yes,No,No,No,,4TH STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,KOLAR,20.0,,MARRIAGE,,,,,,No,,,,,,,No,,Yes,1.0,Yes,Yes,GREEN
46,741,4615505,46155,5,1,Head of Household,24,ISLAM,OBC,KHAN,URDU,Yes,Yes,No,No,No,No,No,,4TH STANDARD,Yes,,,,,,,,,,,,,Yes,3.0,DAYS PER WEEK,LORRY DRIVER,OWNER,Yes,0.0,No,,Yes,1.0,Yes,No,
46,742,4615506,46155,6,2,Spouse of Head of Household,20,ISLAM,OBC,KHAN,URDU,Yes,Yes,No,Yes,No,No,No,,1ST P.U.C.,No,data has been removed for publication,CITY,,BANGALORE,1.0,,MARRIAGE,,,,,,No,,,,,,,Yes,1.0,Yes,1.0,Yes,No,
46,743,4615601,46156,1,1,Head of Household,32,ISLAM,OBC,BAIG,URDU,Yes,Yes,Yes,Yes,No,No,No,,4TH STANDARD,No,data has been removed for publication,CITY,,BANGALORE,15.0,0.0,WORK,Yes,Yes,46153.0,1.0,data has been removed for publication,Yes,6.0,HOURS PER DAY,KABAB WORK,PRIVATE BUSINESS,No,,No,,No,,Yes,Yes,YELLOW
46,744,4615602,46156,2,2,Spouse of Head of Household,26,ISLAM,OBC,SAYED,URDU,Yes,Yes,Yes,No,No,No,No,,7TH STANDARD,No,data has been removed for publication,CITY,,BANGALORE,8.0,0.0,MARRIAGE,,,,,,No,,,,,,,Yes,1.0,Yes,1.0,No,Yes,YELLOW
46,755,4615801,46158,1,1,Head of Household,38,ISLAM,OBC,MOHAMMED,URDU,Yes,Yes,No,Yes,No,No,No,,6TH STANDARD,Yes,,,,,,,,,,,,,Yes,4.0,HOURS PER DAY,LORRY DRIVER,OWNER,Yes,5.0,No,,Yes,1.0,Yes,Yes,GREEN
46,756,4615802,46158,2,2,Spouse of Head of Household,34,ISLAM,OBC,KHAN,URDU,Yes,Yes,No,Yes,No,No,No,,7TH STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,KOLAR,16.0,0.0,MARRIAGE,,,,,,No,,,,,,,Yes,1.0,Yes,2.0,Yes,Yes,GREEN
46,760,4615901,46159,1,1,Head of Household,65,ISLAM,OBC,SUNNI,URDU,Yes,Yes,No,Yes,No,No,No,,4TH STANDARD,Yes,,,,,,,,,,,,,Yes,6.0,DAYS PER WEEK,SMALL BUSINESS,PRIVATE BUSINESS,No,,No,,No,,Yes,Yes,GREEN
46,761,4615902,46159,2,2,Spouse of Head of Household,48,ISLAM,OBC,KHAN,URDU,Yes,No,No,Yes,No,No,No,,5TH STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,BANGALORE,35.0,0.0,MARRIAGE,,,,,,Yes,6.0,DAYS PER WEEK,SMALL HOTEL KEEPING,PRIVATE BUSINESS,No,,Yes,1.0,Yes,2.0,Yes,Yes,GREEN
46,762,4615903,46159,3,1,Other,35,ISLAM,OBC,SHEIK,URDU,Yes,Yes,Yes,Yes,No,No,No,,7TH STANDARD,Yes,,,,,,,,,,,,,Yes,6.0,DAYS PER WEEK,CAR DRIVER,OWNER,Yes,0.0,No,,Yes,1.0,Yes,Yes,GREEN
46,763,4615904,46159,4,2,Other,25,ISLAM,OBC,SUNNI,URDU,Yes,Yes,Yes,Yes,Yes,No,No,,6TH STANDARD,No,data has been removed for publication,CITY,,BANGALORE,13.0,0.0,MARRIAGE,,,,,,No,,,,,,,No,,No,,Yes,Yes,GREEN
46,812,4616701,46167,1,1,Head of Household,52,ISLAM,OBC,PATHAN,URDU,Yes,Yes,Yes,Yes,No,No,No,,7TH STANDARD,Yes,,,,,,,,,,,,,Yes,7.0,DAYS PER WEEK,KSRTC DRIVER,GOVERNMENT,Yes,0.0,No,,Yes,1.0,Yes,Yes,BLUE
46,813,4616702,46167,2,2,Spouse of Head of Household,40,ISLAM,OBC,NISSA,URDU,Yes,Yes,No,No,No,No,No,,7TH STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,MANDYA,22.0,0.0,MARRIAGE,,,,,,Yes,6.0,DAYS PER WEEK,BEEDI WORKER,OWNER,No,,Yes,1.0,Yes,3.0,Yes,Yes,BLUE
46,829,4616901,46169,1,1,Head of Household,50,ISLAM,OBC,KHAN,URDU,Yes,Yes,No,Yes,No,No,No,,4TH STANDARD,Yes,,,,,,,,,,,,,No,,,,,,,No,,No,,Yes,Yes,GREEN
46,830,4616902,46169,2,2,Spouse of Head of Household,40,ISLAM,OBC,PATHAN,URDU,Yes,No,No,Yes,No,No,No,,4TH STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,HOSAKOTE,28.0,,MARRIAGE,,,,,,No,,,,,,,No,,No,,Yes,Yes,GREEN
46,842,4617101,46171,1,1,Head of Household,30,HINDUISM,SCHEDULED CASTE,ADI KARNATAKA,KANNADA,Yes,No,No,Yes,Yes,Yes,No,,S.S.L.C.,Yes,,,,,,,,,,,,,No,,,,,,,No,,No,,Missing,Yes,YELLOW
46,844,4617103,46171,3,2,Other,19,HINDUISM,SCHEDULED CASTE,ADI KARNATAKA,KANNADA,Yes,No,Yes,Yes,No,Yes,No,,S.S.L.C.,Yes,,,,,,,,,,,,,No,,,,,,,No,,Yes,1.0,No,Yes,YELLOW
46,846,4617105,46171,5,2,Other,50,HINDUISM,SCHEDULED CASTE,ADI KARNATAKA,KANNADA,Yes,No,No,Yes,No,No,No,,3RD STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,KOLAR,30.0,0.0,MARRIAGE,,,,,,Yes,7.0,DAYS PER WEEK,OTHER LABOUR,FACTORY OWNER,Yes,0.0,No,,No,,Yes,Yes,YELLOW
46,847,4617201,46172,1,1,Head of Household,32,HINDUISM,SCHEDULED CASTE,ADI KARNATAKA,TELUGU,Yes,Yes,No,No,Yes,No,No,,4TH STANDARD,Yes,,,,,,,,,,,,,Yes,1.0,DAYS PER WEEK,WOOD BUSINESS,PRIVATE BUSINESS,Yes,0.0,No,,No,,Yes,Yes,YELLOW
46,848,4617202,46172,2,2,Spouse of Head of Household,25,HINDUISM,SCHEDULED CASTE,ADI KARNATAKA,TELUGU,Yes,Yes,No,No,No,No,No,,9TH STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,DHARMAPURI,7.0,,MARRIAGE,,,,,,No,,,,,,,Yes,1.0,Yes,1.0,Yes,Yes,YELLOW
46,851,4617205,46172,5,1,Other,30,HINDUISM,SCHEDULED CASTE,ADI KARNATAKA,TELUGU,Yes,No,No,Yes,No,No,No,,2ND STANDARD,Yes,,,,,,,,,,,,,Yes,3.0,DAYS PER WEEK,DRIVER,OWNER,Yes,0.0,No,,No,,Yes,Yes,YELLOW
46,857,4617302,46173,2,2,Spouse of Head of Household,40,ISLAM,OBC,PATHAN,URDU,No,No,No,No,No,No,No,,3RD STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,-999,21.0,0.0,MARRIAGE,,,,,,No,,,,,,,No,,No,,Yes,Yes,BLUE
46,858,4617303,46173,3,2,Other,19,ISLAM,OBC,SHEIK,URDU,Yes,Yes,No,No,No,No,No,,9TH STANDARD,Yes,,,,,,,,,,,,,No,,,,,,,No,,No,,No,Yes,BLUE
46,869,4617501,46175,1,1,Head of Household,40,ISLAM,OBC,SAYED,URDU,Yes,Yes,Yes,Yes,Yes,No,No,,4TH STANDARD,Yes,,,,,,,,,,,,,No,,,,,,,No,,No,,Yes,Yes,YELLOW
46,870,4617502,46175,2,2,Spouse of Head of Household,31,ISLAM,OBC,SAYED,URDU,Yes,Yes,No,Yes,No,No,No,,5TH STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,KOLAR,16.0,0.0,MARRIAGE,,,,,,No,,,,,,,No,,No,,Yes,Yes,YELLOW
